Date,EW (W),MinVar (W),BL (W),EW (M),MinVar (M),BL (M),EW (Y),MinVar (Y),BL (Y),EW (Buy&Hold),MinVar (Buy&Hold),BL (Buy&Hold),SPY Buy & Hold
2021-02-09,0.0001016947840359883,0.0019438016428767746,0.0001016947840359883,0.0001016947840359883,0.0001016947840359883,0.0001016947840359883,0.0001016947840359883,0.0001016947840359883,0.0001016947840359883,0.00010376492350827604,0.0010503579196976531,1.0714961731883577e-05,-0.0006659700840043747
2021-02-10,0.002875905753804142,0.0036701756808126262,0.002875905753804142,0.002875905753804142,0.002875905753804142,0.002875905753804142,0.002875905753804142,0.002875905753804142,0.002875905753804142,0.002862727603136772,0.001335667461000778,0.003019798022029452,-0.0004357031642554521
2021-02-11,0.0016876917111978695,-0.0015807004585260964,0.0016876917111978695,0.0016876917111978695,0.0016876917111978695,0.0016876917111978695,0.0016876917111978695,0.0016876917111978695,0.0016876917111978695,0.0017886100983024456,-0.003672921750675906,-0.0001265861369789123,0.0016151762198992614
2021-02-12,0.004911841562697861,0.0028122035385182986,0.004911841562697861,0.004911841562697861,0.004911841562697861,0.004911841562697861,0.004911841562697861,0.004911841562697861,0.004911841562697861,0.0048740759747438744,0.0033828545136036503,0.004689717095814672,0.0049397139024141
2021-02-16,-0.000626254916110569,-0.006330786352051532,-0.000626254916110569,-0.000626254916110569,-0.000626254916110569,-0.000626254916110569,-0.000626254916110569,-0.000626254916110569,-0.000626254916110569,-0.0007027934810867054,-0.002987504919049977,-0.0016721381777362598,-0.0008659355284353909
2021-02-17,-0.0003670193929056209,0.0028569790571153497,-0.0003670193929056209,-0.0003670193929056209,-0.0003670193929056209,-0.0003670193929056209,-0.0003670193929056209,-0.0003670193929056209,-0.0003670193929056209,-0.0006043356722493787,0.0010975630956433502,0.001165856085666217,0.00022958846080900486
2021-02-18,-0.004964815321998883,-0.0011555420107042247,-0.004964815321998883,-0.004964815321998883,-0.004964815321998883,-0.004964815321998883,-0.004964815321998883,-0.004964815321998883,-0.004964815321998883,-0.005165781416111015,0.003094147816264048,-0.0035039931011388026,-0.004256034603495107
2021-02-19,0.0067418403297774265,3.595672853462517e-05,0.0067418403297774265,0.0067418403297774265,0.0067418403297774265,0.0067418403297774265,0.0067418403297774265,0.0067418403297774265,0.0067418403297774265,0.0069142583154278014,-0.00991773113499217,0.0036452510939744,-0.0017659849838562724
2021-02-22,-0.002226155979519917,-0.0035403442743574542,-0.002226155979519917,-0.002226155979519917,-0.002226155979519917,-0.002226155979519917,-0.002226155979519917,-0.002226155979519917,-0.002226155979519917,-0.002134914375927721,0.0004930039377539774,-0.00023968226108583846,-0.007691677106472894
2021-02-23,0.0019776809002967077,6.044511077463177e-05,0.0019776809002967077,0.0019776809002967077,0.0019776809002967077,0.0019776809002967077,0.0019776809002967077,0.0019776809002967077,0.0019776809002967077,0.001988460500506495,0.001587861048947481,0.0026671700156728484,0.0012141706059212165
2021-02-24,0.012891557390797503,0.006233260535047247,0.012891557390797503,0.012891557390797503,0.012891557390797503,0.012891557390797503,0.012891557390797503,0.012891557390797503,0.012891557390797503,0.013318527584622375,-0.0053207384876973185,0.011392697752289571,0.011019321165742557
2021-02-25,-0.02309904012062669,-0.014917457318426641,-0.02309904012062669,-0.02309904012062669,-0.02309904012062669,-0.02309904012062669,-0.02309904012062669,-0.02309904012062669,-0.02309904012062669,-0.023669701220520145,-0.00811626895983697,-0.020508441151092738,-0.024095676737358906
2021-02-26,-0.005343334861959814,-0.013092163809590995,-0.005343334861959814,-0.005343334861959814,-0.005343334861959814,-0.005343334861959814,-0.005343334861959814,-0.005343334861959814,-0.005343334861959814,-0.005347553848286557,-0.0046215393733377574,-0.008046989443586172,-0.005152817054600689
2021-03-01,0.02192803110185726,0.016180964541938625,0.02192803110185726,0.02192803110185726,0.02192803110185726,0.02192803110185726,0.02192803110185726,0.02192803110185726,0.02192803110185726,0.022011485864481317,0.0045407982521097345,0.020493120802989484,0.024240305154313857
2021-03-02,-0.004966630621831669,-0.0012515970736615145,-0.004966630621831669,-0.004966630621831669,-0.004966630621831669,-0.004966630621831669,-0.004966630621831669,-0.004966630621831669,-0.004966630621831669,-0.004993430669914201,-0.000624290411499695,-0.003591240769191373,-0.007803193731464431
2021-03-03,-0.008101648618543345,-0.007823860568412222,-0.008101648618543345,-0.008101648618543345,-0.008101648618543345,-0.008101648618543345,-0.008101648618543345,-0.008101648618543345,-0.008101648618543345,-0.0074396782151574525,0.00043516918326291787,-0.005884464781569343,-0.013245774701730606
2021-03-04,-0.015049461779229167,-0.007525647516769429,-0.015049461779229167,-0.015049461779229167,-0.015049461779229167,-0.015049461779229167,-0.015049461779229167,-0.015049461779229167,-0.015049461779229167,-0.0150833432654216,-0.002271945640339279,-0.012721570153859774,-0.012374975700552682
2021-03-05,0.02175752035067391,0.017841892406638138,0.02175752035067391,0.02175752035067391,0.02175752035067391,0.02175752035067391,0.02175752035067391,0.02175752035067391,0.02175752035067391,0.021965873705880767,0.005144525491537211,0.022809107782479465,0.018396876248095717
2021-03-08,0.003188821253282903,0.012660698776656432,0.003188821253282903,0.003188821253282903,0.003188821253282903,0.003188821253282903,0.003188821253282903,0.003188821253282903,0.003188821253282903,0.004182226852408544,0.0031153314683189937,0.007085339280630709,-0.004978809126873651
2021-03-09,0.0064109005792651885,-0.007053863864796117,0.0064109005792651885,0.0064109005792651885,0.0064109005792651885,0.0064109005792651885,0.0064109005792651885,0.0064109005792651885,0.0064109005792651885,0.004349708464073121,0.004767760056545445,0.0014890899858701623,0.014277615942091648
2021-03-10,0.009957193142086318,0.007976429303405475,0.009957193142086318,0.009957193142086318,0.009957193142086318,0.009957193142086318,0.009957193142086318,0.009957193142086318,0.009957193142086318,0.010425587742864506,-0.0044831220731942345,0.011349899658155804,0.006224448644646774
2021-03-11,0.009023112392604338,-0.00012767811979930155,0.009023112392604338,0.009023112392604338,0.009023112392604338,0.009023112392604338,0.009023112392604338,0.009023112392604338,0.009023112392604338,0.008639128865423507,-0.0007298843173559888,0.005717517953992779,0.010139276270921371
2021-03-12,0.005619816368623187,0.009834587813544404,0.005619816368623187,0.005619816368623187,0.005619816368623187,0.005619816368623187,0.005619816368623187,0.005619816368623187,0.005619816368623187,0.0061076788145659755,0.0006871310942080378,0.007017007728250091,0.001346724313877612
2021-03-15,0.010266769648017204,0.00987473851048426,0.010266769648017204,0.010266769648017204,0.010266769648017204,0.010266769648017204,0.010266769648017204,0.010266769648017204,0.010266769648017204,0.010061161609398184,0.000617379690258435,0.00922011985952631,0.005963462931761088
2021-03-16,-0.007563703903197272,-0.003522583038075622,-0.007563703903197272,-0.007563703903197272,-0.007563703903197272,-0.007563703903197272,-0.007563703903197272,-0.007563703903197272,-0.007563703903197272,-0.00804772035222645,0.0015607888066870856,-0.007127016823810783,-0.0012613142211322925
2021-03-17,0.003707363300307298,-0.0014523326342189558,0.003707363300307298,0.003707363300307298,0.003707363300307298,0.003707363300307298,0.003707363300307298,0.003707363300307298,0.003707363300307298,0.004061815994154339,-0.000705192751126571,0.0032541279896705078,0.0034101961048553786
2021-03-18,-0.011370909671449825,-0.0015267173474677875,-0.011370909671449825,-0.011370909671449825,-0.011370909671449825,-0.011370909671449825,-0.011370909671449825,-0.011370909671449825,-0.011370909671449825,-0.011507900771265178,-0.0029866582600815983,-0.008644755932591508,-0.01454986613945397
2021-03-19,0.0002703240621628744,-0.002910595831496998,0.0002703240621628744,0.0002703240621628744,0.0002703240621628744,0.0002703240621628744,0.0002703240621628744,0.0002703240621628744,0.0002703240621628744,-3.6348646612616164e-05,-0.00047193828833724805,-0.0005336334461447656,-0.0018503254792415769
2021-03-22,0.002101962961159165,0.005089391357912865,0.002101962961159165,0.002101962961159165,0.002101962961159165,0.002101962961159165,0.002101962961159165,0.002101962961159165,0.002101962961159165,0.0012920233370985468,0.0034252824005658322,0.0017501521202556436,0.007985112394544025
2021-03-23,-0.013358979976247576,-0.002113609939213945,-0.013358979976247576,-0.013358979976247576,-0.013358979976247576,-0.013358979976247576,-0.013358979976247576,-0.013358979976247576,-0.013358979976247576,-0.014483632963127158,0.0011470643691808835,-0.011985065489706015,-0.007870975399518643
2021-03-24,-0.0025038312516203476,0.0024973498405866934,-0.0025038312516203476,-0.0025038312516203476,-0.0025038312516203476,-0.0025038312516203476,-0.0025038312516203476,-0.0025038312516203476,-0.0025038312516203476,-0.002987148464639988,0.0038845825043229976,-0.002552357413998285,-0.005083281282705854
2021-03-25,0.011273308953966943,0.009800700175621735,0.011273308953966943,0.011273308953966943,0.011273308953966943,0.011273308953966943,0.011273308953966943,0.011273308953966943,0.011273308953966943,0.011541006331598158,0.001458991107995411,0.011696656179413623,0.005625299299675479
2021-03-26,0.018374848603762706,0.014334793877913254,0.018374848603762706,0.018374848603762706,0.018374848603762706,0.018374848603762706,0.018374848603762706,0.018374848603762706,0.018374848603762706,0.017767161668422293,0.004910417576231119,0.016518962818716343,0.016114983197515143
2021-03-29,-0.005485261217504922,0.00598349574889645,-0.005485261217504922,-0.005485261217504922,-0.005485261217504922,-0.005485261217504922,-0.005485261217504922,-0.005485261217504922,-0.005485261217504922,-0.005844086729249076,0.008954315404960722,-0.0031884840268346926,-0.0005050211628309098
2021-03-30,0.0013758426772414456,-0.007398437209176323,0.0013758426772414456,0.0013758426772414456,0.0013758426772414456,0.0013758426772414456,0.0013758426772414456,0.0013758426772414456,0.0013758426772414456,0.001724861682208978,-0.008690104825349487,5.2513173666834945e-05,-0.002653009522857519
2021-03-31,0.00014063143272857737,-0.003660467764960873,0.00014063143272857737,0.00014063143272857737,-0.004035222853563281,0.00014063143272857737,0.00014063143272857737,0.00014063143272857737,0.00014063143272857737,-0.0005245005476466336,-0.000634844498966225,-0.0023505745362082386,0.004053376013715582
2021-04-01,0.011278555962203729,0.005919772662217548,0.011278555962203729,0.011278555962203729,0.005514267769538783,0.011278555962203729,0.011278555962203729,0.011278555962203729,0.011278555962203729,0.011398208517747088,0.006784927329378965,0.009484610367352708,0.010799322881000162
2021-04-05,0.009118140383403528,0.008463438890584873,0.009118140383403528,0.009118140383403528,0.006355144983646088,0.009118140383403528,0.009118140383403528,0.009118140383403528,0.009118140383403528,0.009086363244021012,0.007180274328449698,0.00867237140125865,0.014353033693681017
2021-04-06,0.0015620084015728342,0.003011940118954337,0.0015620084015728342,0.0015620084015728342,0.004706803895681899,0.0015620084015728342,0.0015620084015728342,0.0015620084015728342,0.0015620084015728342,0.0014334533869770905,0.005345022176882264,0.0014900826931842914,-0.0005907535640273798
2021-04-07,-0.003325317114780013,0.001265678571461093,-0.003325317114780013,-0.003325317114780013,0.001354115041085846,-0.003325317114780013,-0.003325317114780013,-0.003325317114780013,-0.003325317114780013,-0.0032144019772438748,0.001865970457069599,-0.0032637388638384612,0.0011574926587556433
2021-04-08,0.0020438597595375807,-0.001828999445996904,0.0020438597595375807,0.0020438597595375807,-0.0026052594847322252,0.0020438597595375807,0.0020438597595375807,0.0020438597595375807,0.0020438597595375807,0.0018837841006691391,-0.0004962583032915857,0.0011526518408579989,0.0047467568209584865
2021-04-09,0.005998947280879241,0.00761108767940466,0.005998947280879241,0.005998947280879241,0.0074810755335270596,0.005998947280879241,0.005998947280879241,0.005998947280879241,0.005998947280879241,0.0059140128775379,0.002519327237253899,0.005115194585921801,0.007270196541382168
2021-04-12,0.001590652388872904,0.0008572808743907423,0.001590652388872904,0.001590652388872904,0.00015116612060217527,0.001590652388872904,0.001590652388872904,0.001590652388872904,0.001590652388872904,0.0013987905506800402,0.0033189434745355406,0.002320606846219375,0.00036435065246176457
2021-04-13,3.060749136385432e-05,0.005083834274361321,3.060749136385432e-05,3.060749136385432e-05,0.004117097848817197,3.060749136385432e-05,3.060749136385432e-05,3.060749136385432e-05,3.060749136385432e-05,-0.0004779462722509509,-0.002804319653234244,-0.0010090290321039808,0.0029638522590773597
2021-04-14,0.0011030954930406622,-0.0016364691255286168,0.0011030954930406622,0.0011030954930406622,-0.0022171701708315616,0.0011030954930406622,0.0011030954930406622,0.0011030954930406622,0.0011030954930406622,0.0012304070361517372,0.002880748353205176,0.001856376307065144,-0.003415078484295231
2021-04-15,0.008712330429556214,0.008606248237558844,0.008712330429556214,0.008712330429556214,0.008711160835534804,0.008712330429556214,0.008712330429556214,0.008712330429556214,0.008712330429556214,0.008401888209976782,0.0034067393399026535,0.008433638155396217,0.010742221375340755
2021-04-16,0.004417735447047155,0.007674175530869132,0.004417735447047155,0.004417735447047155,0.007163782813807362,0.004417735447047155,0.004417735447047155,0.004417735447047155,0.004417735447047155,0.004488403261514451,0.005832916191596871,0.005185160474068473,0.003342486031381098
2021-04-19,-0.005142018164544293,-0.0004893378732913067,-0.005142018164544293,-0.005142018164544293,0.0006518125194683311,-0.005142018164544293,-0.005142018164544293,-0.005142018164544293,-0.005142018164544293,-0.005147024879584627,-0.0032270775735268042,-0.004088450057881388,-0.004912996978137074
2021-04-20,-0.00745926491923532,0.0034578220724570397,-0.00745926491923532,-0.00745926491923532,0.0026758654707488283,-0.00745926491923532,-0.00745926491923532,-0.00745926491923532,-0.00745926491923532,-0.007834486416577802,0.0018676832532833476,-0.005892773722862676,-0.007321632283020074
2021-04-21,0.012182394779780115,0.00599103363991671,0.012182394779780115,0.012182394779780115,0.008773998197751265,0.012182394779780115,0.012182394779780115,0.012182394779780115,0.012182394779780115,0.012109301653927984,-0.0023768655873016575,0.01030498380564171,0.009462154189828542
2021-04-22,-0.005438340954675214,-0.0008884011347600751,-0.005438340954675214,-0.005438340954675214,-0.0018138155099346465,-0.005438340954675214,-0.005438340954675214,-0.005438340954675214,-0.005438340954675214,-0.005596128301109671,-0.006015020671696791,-0.005423532733507708,-0.009133182169615006
2021-04-23,0.01084242653007772,0.0004330876559455188,0.01084242653007772,0.01084242653007772,0.002440312093360042,0.01084242653007772,0.01084242653007772,0.01084242653007772,0.01084242653007772,0.010893630269645849,-0.0019513904943083693,0.008369841790568211,0.010842263034605448
2021-04-26,0.0023787547165687872,0.0011701378259141304,0.0023787547165687872,0.0023787547165687872,-0.0002722096847270761,0.0023787547165687872,0.0023787547165687872,0.0023787547165687872,0.0023787547165687872,0.002447178952875939,-0.006880971003584757,0.0006704900245038115,0.0020878010210918507
2021-04-27,0.0018718538672195528,0.0023265780934580427,0.0018718538672195528,0.0018718538672195528,0.002282537542734664,0.0018718538672195528,0.0018718538672195528,0.0018718538672195528,0.0018718538672195528,0.002214867034549206,0.00022067215974197474,0.0017404998576633357,-0.00021543795117817677
2021-04-28,-0.0008336472802000783,-0.0030119980494477394,-0.0008336472802000783,-0.0008336472802000783,-0.0030609622236901224,-0.0008336472802000783,-0.0008336472802000783,-0.0008336472802000783,-0.0008336472802000783,-0.0006860140174113072,-0.0063589096996661265,-0.00027199707322955735,-0.00028736453010136387
2021-04-29,0.006158049686626255,0.00903310919842859,0.006158049686626255,0.006158049686626255,0.009293752140877354,0.006158049686626255,0.006158049686626255,0.006158049686626255,0.006158049686626255,0.006294388782264182,0.0058976339575451675,0.007513919292952531,0.006372629537011898
2021-04-30,-0.007800332956625411,-0.0009375970169093195,-0.007800332956625411,-0.007800332956625411,-0.0009375970169093195,-0.007800332956625411,-0.007800332956625411,-0.007800332956625411,-0.007800332956625411,-0.00789139749924006,-0.0029791862827368565,-0.006601618472597548,-0.0065704280238345625
2021-05-03,0.005274834879752444,0.003986229513415873,0.005274834879752444,0.005274834879752444,0.003986229513415873,0.005274834879752444,0.005274834879752444,0.005274834879752444,0.005274834879752444,0.005650349574933822,0.005684338352891061,0.006993935405954721,0.0021568388290647
2021-05-04,-0.0030967827112363677,-0.0026984007732665516,-0.0030967827112363677,-0.0030967827112363677,-0.0026984007732664406,-0.0030967827112363677,-0.0030967827112363677,-0.0030967827112363677,-0.0030967827112363677,-0.00263349983300043,-0.0045485348565076356,-0.0011145695917544884,-0.006169459655288478
2021-05-05,0.0015133607245807479,0.002953058414040921,0.0015133607245807479,0.0015133607245807479,0.002953058414040921,0.0015133607245807479,0.0015133607245807479,0.0015133607245807479,0.0015133607245807479,0.0019245285271778378,0.004862107532897619,0.0016351397525609102,0.00031290463072974894
2021-05-06,0.0035781232829386056,-0.0027965462899434135,0.0035781232829386056,0.0035781232829386056,-0.0027965462899435245,0.0035781232829386056,0.0035781232829386056,0.0035781232829386056,0.0035781232829386056,0.00408012724990825,0.0031263287682326,0.00542657559528581,0.007985624840696648
2021-05-07,0.011238438723043975,0.008922753162801556,0.011238438723043975,0.011238438723043975,0.010214159815393309,0.011238438723043975,0.011238438723043975,0.011238438723043975,0.011238438723043975,0.01142710079602427,0.0022253912627119288,0.009857651068407858,0.0072779090058427975
2021-05-10,-0.004949146756764167,0.007126176560634967,-0.004949146756764167,-0.004949146756764167,0.007103257713417799,-0.004949146756764167,-0.004949146756764167,-0.004949146756764167,-0.004949146756764167,-0.004533179155545741,0.003384821509636593,-0.0010782147098873374,-0.009902147263890493
2021-05-11,-0.009903497325347344,-0.008599798456194518,-0.009903497325347344,-0.009903497325347344,-0.008188799191041651,-0.009903497325347344,-0.009903497325347344,-0.009903497325347344,-0.009903497325347344,-0.010856062925936216,-0.008619593767384748,-0.011529004283290845,-0.008924919494840311
2021-05-12,-0.02316631481649911,-0.012801675460841988,-0.02316631481649911,-0.02316631481649911,-0.012849290449634121,-0.02316631481649911,-0.02316631481649911,-0.02316631481649911,-0.02316631481649911,-0.023267499481414267,-8.678968802922071e-05,-0.021206053103762224,-0.02124531208796876
2021-05-13,0.01331592763377798,0.005418086260830179,0.01331592763377798,0.01331592763377798,0.0050869915937314936,0.01331592763377798,0.01331592763377798,0.01331592763377798,0.01331592763377798,0.013808436431359983,0.006975676952115428,0.014147953487076759,0.012012515032522986
2021-05-14,0.016210489397941563,0.008757017042526405,0.016210489397941563,0.016210489397941563,0.011443319466006185,0.016210489397941563,0.016210489397941563,0.016210489397941563,0.016210489397941563,0.01575346542192224,-2.583497632435705e-05,0.012926495931066206,0.015355406046155817
2021-05-17,-0.0019586303490666257,-0.0034931726384199724,-0.0019586303490666257,-0.0019586303490666257,-0.0029453170956560415,-0.0019586303490666257,-0.0019586303490666257,-0.0019586303490666257,-0.0019586303490666257,-0.0013097076601528146,-0.004000001527904473,-0.001036037779506671,-0.0025447141682585217
2021-05-18,-0.007849966286837762,-0.002319998730553885,-0.007849966286837762,-0.007849966286837762,-0.004172919472904213,-0.007849966286837762,-0.007849966286837762,-0.007849966286837762,-0.007849966286837762,-0.008586045382325658,-0.005376560117411611,-0.008570950897532348,-0.008615379306856408
2021-05-19,-0.004779074542270556,-0.0018669184828586927,-0.004779074542270556,-0.004779074542270556,-0.004121971852374728,-0.004779074542270556,-0.004779074542270556,-0.004779074542270556,-0.004779074542270556,-0.005453220544529014,0.00243531364577243,-0.0056003727751783305,-0.002622025185585408
2021-05-20,0.008796405508576743,0.0068531782470628855,0.008796405508576743,0.008796405508576743,0.007045187455082091,0.008796405508576743,0.008796405508576743,0.008796405508576743,0.008796405508576743,0.00820289722743639,0.008284683650505498,0.0074848654734371856,0.010757888578977193
2021-05-21,0.0015446081713916815,0.0028174908839511126,0.0015446081713916815,0.0015446081713916815,0.0011291239660218277,0.0015446081713916815,0.0015446081713916815,0.0015446081713916815,0.0015446081713916815,0.0016565900718921167,0.0018720566432037788,0.001984091578115965,-0.0008185652353022155
2021-05-24,0.0065179073786292285,-0.00029531309478070256,0.0065179073786292285,0.0065179073786292285,0.0015867144265977462,0.0065179073786292285,0.0065179073786292285,0.0065179073786292285,0.0065179073786292285,0.006559644052576807,-0.00010085877469834248,0.005073698472414234,0.01019427166306297
2021-05-25,-0.004027963649833266,-0.006761172113911695,-0.004027963649833266,-0.004027963649833266,-0.0031924510811927043,-0.004027963649833266,-0.004027963649833266,-0.004027963649833266,-0.004027963649833266,-0.004291034315845099,-0.0010473381850505392,-0.004933862496944941,-0.0022185806028314214
2021-05-26,0.004558656122116256,0.00232200847195152,0.004558656122116256,0.004558656122116256,0.0033311039350940597,0.004558656122116256,0.004558656122116256,0.004558656122116256,0.004558656122116256,0.0045759057809022785,0.0021134982537525104,0.0036137336383210705,0.0019844814501119856
2021-05-27,0.0045722389070255165,0.0009855285817568227,0.0045722389070255165,0.0045722389070255165,0.0014806624278378422,0.0045722389070255165,0.0045722389070255165,0.0045722389070255165,0.0045722389070255165,0.004745776712137273,-0.005144437218764009,0.0036029915748383434,0.0005249381792180596
2021-05-28,0.0012461912315973045,0.00024942442275288634,0.0012461912315973045,0.0012461912315973045,-0.0005886232005741787,0.0012461912315973045,0.0012461912315973045,0.0012461912315973045,0.0012461912315973045,0.0012016944855246514,-0.00023363992881975104,0.0014178472370582895,0.0017886407208715926
2021-06-01,0.003085999945549478,0.0022144219153192868,0.003085999945549478,0.003085999945549478,0.003421589802922842,0.003085999945549478,0.003085999945549478,0.003085999945549478,0.003085999945549478,0.0038820766935852014,-0.0053911076300265925,0.003383000407228165,-0.0008808154455028916
2021-06-02,0.0008225047374885719,0.005602990877797698,0.0008225047374885719,0.0008225047374885719,0.005278883453186278,0.0008225047374885719,0.0008225047374885719,0.0008225047374885719,0.0008225047374885719,0.0007203730561331501,-0.0010253888799660604,0.0011881322972466801,0.0015726408019769433
2021-06-03,-0.0025108341129942424,0.0010735732011037946,-0.0025108341129942424,-0.0025108341129942424,0.0012533526538049955,-0.0025108341129942424,-0.0025108341129942424,-0.0025108341129942424,-0.0025108341129942424,-0.0022151379935031468,-0.0001659217201529506,-0.0007413196467960237,-0.0037113848983831854
2021-06-04,0.005941853702969624,0.0016567144175299031,0.005941853702969624,0.005941853702969624,0.0019645924191515896,0.005941853702969624,0.005941853702969624,0.005941853702969624,0.005941853702969624,0.005789588291509773,0.00030737919685353,0.0051327599058415,0.009145962363187543
2021-06-07,-0.0011618076330103255,0.00681852315034126,-0.0011618076330103255,-0.0011618076330103255,0.006973552174507347,-0.0011618076330103255,-0.0011618076330103255,-0.0011618076330103255,-0.0011618076330103255,-0.001281062172840186,-0.002192127426599022,-0.001500551003814854,-0.0009702447980906026
2021-06-08,0.0016878394952717368,-0.005032830686533041,0.0016878394952717368,0.0016878394952717368,-0.003976512490251105,0.0016878394952717368,0.0016878394952717368,0.0016878394952717368,0.0016878394952717368,0.0019977113570219807,-0.004670834424587156,0.0012876703802988665,0.0002129464494864397
2021-06-09,-0.0038839333467377557,0.0005832477236031863,-0.0038839333467377557,-0.0038839333467377557,0.0007801115678109927,-0.0038839333467377557,-0.0038839333467377557,-0.0038839333467377557,-0.0038839333467377557,-0.0043426809903608365,0.003969194121215436,-0.004244184511817628,-0.0014916967794288416
2021-06-10,0.0026046315332521885,0.005836438688430867,0.0026046315332521885,0.0026046315332521885,0.005603018044802344,0.0026046315332521885,0.0026046315332521885,0.0026046315332521885,0.0026046315332521885,0.0018408272191179353,0.0019369401325477487,0.0017179260706470245,0.004648394322079419
2021-06-11,0.003794252289684996,-0.0022242067201306837,0.003794252289684996,0.003794252289684996,-0.0011427043786601532,0.003794252289684996,0.003794252289684996,0.003794252289684996,0.003794252289684996,0.003674427132958291,-0.0005886311290062007,0.003257851479900653,0.0016524760294052143
2021-06-14,-0.0027902261381527182,0.0009336565871227442,-0.0027902261381527182,-0.0027902261381527182,0.0002668596440276172,-0.0027902261381527182,-0.0027902261381527182,-0.0027902261381527182,-0.0027902261381527182,-0.00347696938560893,-8.958124202151918e-05,-0.0038049545969137677,0.0022390120607911346
